Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
AAA;4113;1;V;20040101;99990101;ECON;10510;1;18;10000;V;20191231
AAA;4113;1;V;19000101;99990101;G&M;10510;0;18;10000;V;20201231
AAA;4114;1;T;20040101;99990101;G&M;10720;0;11;10000;K;20191231
AAA;4114;1;V;19000101;99990101;ECON;10520;0;16;10000;V;20201231
AAA;4115;1;V;20040101;99990101;NATU;10520;1;16;2000;V;20191231
AAA;4115;1;V;19000101;99990101;ECON;21140;0;4;8000;V;20201231
AAA;4116;1;T;20040101;99990101;G&M;10620;0;13;10000;K;20191231
AAA;4116;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20201231
AAA;41164;1;V;20080101;99990101;ECON;21040;0;7;8000;V;20171231
AAA;41164;1;V;19000101;99990101;ECON;21040;0;7;8000;V;20181231
AAA;4117;1;V;20040101;99990101;RECH;10510;1;18;5000;V;20191231
AAA;4117;1;V;19000101;99990101;NATU;30140;0;7;8000;V;20201231
AAA;4118;1;V;20170101;99990101;DIV;100120;0;8;10000;V;20191231
AAA;4118;1;T;19000101;99990101;NATU;10830;0;11;8000;K;20201231
AAA;4119;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4119;1;V;19000101;99990101;NATU;30130;0;8;9000;V;20201231
AAA;411909;1;T;20150101;99990101;RECH;10930;0;10;10000;K;20171231
AAA;411909;1;V;19000101;99990101;RECH;10720;0;11;10000;V;20181231
AAA;411962;1;V;20140101;99990101;DIV;60120;0;10;10000;V;20171231
AAA;411962;1;V;19000101;99990101;DIV;60120;0;10;10000;V;20181231
AAA;412;1;T;20040101;99990101;G&M;11010;0;10;10000;L;20191231
AAA;412;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4120;1;V;20130101;99990101;DIV;20110;0;7;9000;V;20191231
AAA;4120;1;T;19000101;99990101;DIV;30120;0;9;10000;K;20201231
AAA;4121;1;V;20040101;99990101;G&M;30820;0;7;8000;V;20191231
AAA;4121;1;T;19000101;99990101;G&M;70320;0;12;8000;K;20201231
AAA;4122;1;V;20040101;99990101;ECON;10510;1;18;10000;V;20191231
AAA;4122;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4123;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4123;1;T;19000101;99990101;ECON;21050;0;6;10000;K;20201231
AAA;4124;1;V;20040101;99990101;DIV;70320;0;12;10000;V;20191231
AAA;4124;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4125;1;T;20040101;99990101;DIV;70830;0;11;10000;T;20191231
AAA;4125;1;V;19000101;99990101;NATU;10720;0;11;10000;V;20201231
AAA;4126;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4126;1;T;19000101;99990101;G&M;10840;0;11;10000;K;20201231
AAA;4127;1;V;20040101;99990101;DIV;21730;0;11;10000;V;20191231
AAA;4127;1;V;19000101;99990101;NATU;10720;0;11;10000;V;20201231
AAA;412791;1;T;19000101;99990101;ECON;10940;0;10;8000;K;20181231
AAA;4128;1;V;20040101;99990101;NATU;10940;0;10;9000;V;20191231
AAA;4128;1;T;19000101;99990101;NATU;21040;0;7;10000;K;20201231
AAA;412874;1;V;20170101;99990101;ECON;10820;0;12;2000;L;20171231
AAA;412874;1;T;19000101;99990101;ECON;10820;0;12;2000;L;20181231
AAA;4129;1;V;20040101;99990101;NATU;10620;0;13;10000;V;20191231
AAA;4129;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;413;1;V;20040101;99990101;DIV;80410;0;11;10000;V;20191231
AAA;413;1;T;19000101;99990101;G&M;10830;0;11;2000;K;20201231
AAA;4130;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4130;1;V;19000101;99990101;DIV;30820;0;7;10000;V;20201231
AAA;4131;1;V;20040101;99990101;DIV;30440;0;11;8000;V;20191231
AAA;4131;1;V;19000101;99990101;G&M;990900;0;10;10000;V;20201231
AAA;413168;1;T;19000101;99990101;NATU;90210;0;9;10000;K;20181231
AAA;4132;1;V;20040101;99990101;G&M;21140;0;4;10000;V;20191231
AAA;4132;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;413252;1;T;19000101;99990101;G&M;10940;0;10;7000;K;20181231
AAA;4133;1;V;20040101;99990101;ECON;10520;1;16;10000;V;20191231
AAA;4133;1;V;19000101;99990101;DIV;60810;0;10;8000;V;20201231
AAA;413303;1;T;20160101;99990101;G&M;10830;0;11;9500;K;20171231
AAA;413303;1;T;19000101;99990101;G&M;10830;0;11;10000;K;20181231
AAA;4134;1;V;20040101;99990101;ECON;10720;0;11;10000;V;20191231
AAA;4134;1;V;19000101;99990101;DIV;90130;0;10;6000;V;20201231
AAA;4135;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4135;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20201231
AAA;41354;1;T;20140101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;4136;1;V;20040101;99990101;ECON;30820;0;7;6000;V;20191231
AAA;4136;1;T;19000101;99990101;ECON;21040;0;7;8000;K;20201231
AAA;413641;1;T;20170101;99990101;G&M;10940;0;10;8000;K;20171231
AAA;4137;1;T;20040101;99990101;ECON;30230;0;99;4000;K;20191231
AAA;4137;1;V;19000101;99990101;G&M;21040;0;7;8000;V;20201231
AAA;413712;1;V;20010101;99990101;DIV;20110;0;7;6000;V;20171231
AAA;413712;1;V;19000101;99990101;DIV;20110;0;7;6000;V;20181231
AAA;413713;1;V;20050101;99990101;G&M;10520;1;16;10000;V;20171231
AAA;413713;1;V;19000101;99990101;G&M;10520;1;16;10000;V;20181231
AAA;4138;1;V;20040101;99990101;G&M;90220;0;7;8000;V;20191231
AAA;4138;1;V;19000101;99990101;G&M;30820;0;7;10000;V;20201231
AAA;4139;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4139;1;V;19000101;99990101;DIV;30820;0;8;7500;V;20201231
AAA;413985;1;T;20170101;99990101;ECON;51920;0;6;4000;K;20171231
AAA;413985;1;T;19000101;99990101;ECON;51920;0;6;4000;K;20181231
AAA;414;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;414;1;V;19000101;99990101;RECH;90210;0;9;7000;V;20201231
AAA;4140;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4140;1;V;19000101;99990101;DIV;90120;0;12;10000;V;20201231
AAA;4141;1;V;20040101;99990101;DIV;100420;0;9;9000;V;20191231
AAA;4141;1;V;19000101;99990101;T&C;10710;0;12;8000;V;20201231
AAA;4142;1;V;20040101;99990101;G&M;10610;0;14;10000;V;20191231
AAA;4142;1;V;19000101;99990101;DIV;100810;0;11;8000;V;20201231
AAA;4143;1;T;20040101;99990101;G&M;30840;0;6;5000;K;20191231
AAA;4143;1;V;19000101;99990101;ECON;10710;0;12;10000;V;20201231
AAA;4144;1;V;20040101;99990101;DIV;100430;0;8;5300;V;20191231
AAA;4144;1;V;19000101;99990101;DIV;30430;0;12;10000;V;20201231
AAA;4145;1;V;20040101;99990101;ECON;10920;0;12;5000;V;20191231
AAA;4145;2;T;20040101;99990101;ECON;10940;0;10;200;K;20191231
AAA;4145;1;T;19000101;99990101;ECON;11010;0;7;10000;K;20201231
AAA;4146;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4146;1;V;19000101;99990101;DIV;10940;0;10;8000;V;20201231
AAA;414654;1;V;20140101;99990101;DIV;10910;0;13;10000;V;20171231
AAA;414654;1;V;19000101;99990101;NATU;10910;0;13;10000;V;20181231
AAA;4147;1;V;20040101;99990101;NATU;100220;0;8;6000;V;20191231
AAA;4147;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;414708;1;T;20170101;99990101;NATU;10810;0;16;4000;K;20171231
AAA;414708;1;T;19000101;99990101;NATU;10810;0;16;4000;K;20181231
AAA;4148;1;V;20040101;99990101;DIV;70110;0;13;5000;V;20191231
AAA;4148;2;V;20040101;99990101;DIV;90110;0;13;5000;V;20191231
AAA;4148;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;4149;1;V;20040101;99990101;ECON;10720;0;11;10000;V;20191231
AAA;4149;1;V;19000101;99990101;ECON;10940;0;10;10000;V;20201231
AAA;415;1;V;20040101;99990101;ECON;10620;0;13;10000;V;20191231
AAA;415;1;V;19000101;99990101;ECON;30220;0;5;5000;V;20201231
AAA;4150;1;T;20040101;99990101;RECH;11010;0;10;10000;K;20191231
AAA;4150;1;V;19000101;99990101;DIV;60210;0;12;10000;V;20201231
AAA;415033;1;V;20170101;99990101;DIV;30210;0;6;10000;V;20171231
AAA;415033;1;V;19000101;99990101;DIV;30210;0;6;10000;V;20181231
AAA;4151;1;T;20040101;99990101;DIV;100230;0;7;6000;K;20191231
AAA;4151;1;T;19000101;99990101;G&M;990900;0;99;4000;K;20201231
AAA;41513;1;V;20050101;99990101;G&M;100230;0;7;8000;V;20171231
AAA;41513;1;V;19000101;99990101;G&M;100220;0;8;6000;V;20181231
AAA;415198;1;T;20140101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;415198;1;T;19000101;99990101;NATU;10940;0;10;4000;K;20181231
AAA;415198;1;T;19000101;99990101;NATU;11010;0;10;6000;L;20181231
AAA;4152;1;V;20040101;99990101;G&M;10610;0;14;10000;V;20191231
AAA;4152;1;V;19000101;99990101;G&M;60440;0;9;10000;V;20201231
AAA;415285;1;V;20070101;99990101;ECON;10910;0;13;10000;V;20171231
AAA;415285;1;V;19000101;99990101;ECON;10910;0;13;10000;V;20181231
AAA;4153;1;V;20040101;99990101;G&M;10810;0;13;8000;V;20191231
AAA;4153;1;T;19000101;99990101;G&M;10840;0;10;10000;K;20201231
AAA;4154;1;V;20040101;99990101;DIV;60610;0;11;10000;V;20191231
AAA;4154;1;V;19000101;99990101;DIV;51320;0;4;6000;V;20201231
AAA;415414;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;415414;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;415426;1;V;20060101;99990101;ECON;10610;0;14;2600;V;20171231
AAA;415426;1;V;19000101;99990101;ECON;10610;0;14;2600;V;20181231
AAA;4155;1;T;20040101;99990101;ECON;10810;0;16;2000;K;20191231
AAA;4155;1;V;19000101;99990101;DIV;51320;0;4;8500;V;20201231
AAA;4156;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4156;1;V;19000101;99990101;ECON;21040;0;7;6000;V;20201231
AAA;415625;1;V;20150101;99990101;ECON;10620;0;13;10000;V;20171231
AAA;4157;1;V;20040101;99990101;NATU;10720;0;11;2000;V;20191231
AAA;4157;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20201231
AAA;4158;1;V;20040101;99990101;G&M;10710;0;11;10000;V;20191231
AAA;4158;1;V;19000101;99990101;DIV;51230;0;6;10000;V;20201231
AAA;4159;1;T;20040101;99990101;ECON;10830;0;11;8500;K;20191231
AAA;4159;1;V;19000101;99990101;NATU;10520;0;16;2000;V;20201231
AAA;41595;1;T;20170101;99990101;ECON;21040;0;7;3000;K;20171231
AAA;41595;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;416;1;V;20040101;99990101;RECH;10810;0;14;10000;V;20191231
AAA;416;2;V;20040101;99990101;RECH;990900;0;14;0;V;20191231
AAA;416;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;4160;1;V;20040101;99990101;G&M;21040;0;7;10000;V;20191231
AAA;4160;1;T;19000101;99990101;G&M;10520;0;16;2000;K;20201231
AAA;4161;1;V;20040101;99990101;G&M;10620;0;13;10000;V;20191231
AAA;4161;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4162;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4162;1;V;19000101;99990101;DIV;60110;0;11;5000;V;20201231
AAA;416206;1;T;19000101;99990101;ECON;30830;0;6;5000;K;20181231
AAA;416263;1;V;19000101;99990101;T&C;10930;0;11;5000;V;20181231
AAA;4163;1;V;20040101;99990101;G&M;10840;0;10;9000;V;20191231
AAA;4163;1;V;19000101;99990101;ECON;30820;0;7;9000;V;20201231
AAA;416329;1;V;20170101;99990101;DIV;60830;0;9;10000;V;20171231
AAA;416329;1;V;19000101;99990101;DIV;60620;0;10;10000;V;20181231
AAA;4164;1;V;20040101;99990101;ECON;10820;0;12;10000;V;20191231
AAA;4164;1;V;19000101;99990101;ECON;10610;0;15;10000;V;20201231
AAA;4165;1;T;20040101;99990101;ECON;10840;0;10;10000;K;20191231
AAA;4165;1;V;19000101;99990101;RECH;10510;0;18;10000;V;20201231
AAA;4166;1;V;20040101;99990101;G&M;10710;0;12;8000;V;20191231
AAA;4166;1;V;19000101;99990101;NATU;10620;0;13;10000;V;20201231
AAA;416648;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;4167;1;T;20040101;99990101;NATU;21040;0;7;10000;K;20191231
AAA;4167;1;V;19000101;99990101;DIV;50810;0;10;10000;V;20201231
AAA;416731;1;V;20130101;99990101;G&M;10710;0;12;10000;V;20171231
AAA;416731;1;V;19000101;99990101;G&M;10620;0;13;10000;V;20181231
AAA;4168;1;V;20040101;99990101;G&M;10510;1;18;10000;V;20191231
AAA;4168;1;V;19000101;99990101;RECH;10710;0;12;10000;V;20201231
AAA;4169;1;V;20040101;99990101;NATU;10830;0;12;10000;V;20191231
AAA;4169;1;V;19000101;99990101;RECH;30830;0;6;8000;V;20201231
AAA;417;1;T;20040101;99990101;NATU;11010;0;10;10000;L;20191231
AAA;417;1;V;19000101;99990101;NATU;30820;0;7;8000;V;20201231
AAA;4170;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4170;1;V;19000101;99990101;G&M;100230;0;7;10000;V;20201231
AAA;4171;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4171;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4172;1;V;20040101;99990101;DIV;10710;0;12;10000;V;20191231
AAA;4172;1;V;19000101;99990101;G&M;10510;0;18;10000;V;20201231
AAA;4173;1;T;20040101;99990101;G&M;11010;0;10;10000;L;20191231
AAA;4173;1;V;19000101;99990101;G&M;30830;0;6;9000;V;20201231
AAA;4174;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4174;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;417488;1;T;20150101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;417488;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;4175;1;T;20040101;99990101;ECON;10840;0;10;10000;L;20191231
AAA;4175;1;V;19000101;99990101;ECON;21140;0;4;10000;V;20201231
AAA;4176;1;V;20170101;99990101;DIV;100120;0;8;6000;V;20191231
AAA;4176;1;V;19000101;99990101;ECON;10520;0;16;10000;V;20201231
AAA;4177;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4177;1;V;19000101;99990101;NATU;10820;0;12;6000;V;20201231
AAA;417711;1;V;20000101;99990101;G&M;10710;0;12;10000;V;20171231
AAA;417711;1;V;19000101;99990101;G&M;10710;0;12;6000;V;20181231
AAA;417711;1;T;19000101;99990101;G&M;10520;0;15;4000;L;20181231
AAA;4178;1;T;20040101;99990101;NATU;22120;0;11;9040;K;20191231
AAA;4178;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;417839;1;T;19000101;99990101;G&M;10940;0;10;8000;K;20181231
AAA;4179;1;V;20040101;99990101;G&M;10520;1;16;10000;V;20191231
AAA;4179;1;V;19000101;99990101;NATU;71530;0;10;8000;V;20201231
AAA;417994;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;417994;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;418;1;V;20040101;99990101;T&C;10710;0;12;8000;V;20191231
AAA;418;1;V;19000101;99990101;NATU;10720;0;11;10000;V;20201231
AAA;4180;1;V;20040101;99990101;ECON;10610;0;14;1000;V;20191231
AAA;4180;1;V;19000101;99990101;G&M;20630;0;10;9000;V;20201231
AAA;4181;1;V;20040101;99990101;G&M;10520;1;16;10000;V;20191231
AAA;4181;1;V;19000101;99990101;DIV;30820;0;7;6000;V;20201231
AAA;41810;1;V;20100101;99990101;G&M;21020;0;9;10000;V;20171231
AAA;41810;1;V;19000101;99990101;G&M;21020;0;9;10000;V;20181231
AAA;4182;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4182;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4183;1;V;20040101;99990101;G&M;21030;0;8;10000;V;20191231
AAA;4183;1;V;19000101;99990101;RECH;10510;0;18;5000;V;20201231
AAA;418345;2;V;20130101;99990101;ECON;70330;0;11;4000;V;20171231
AAA;418345;1;V;20130101;99990101;ECON;70330;0;11;4000;V;20171231
AAA;418345;1;V;19000101;99990101;ECON;70330;0;11;8000;V;20181231
AAA;4184;1;T;20040101;99990101;ECON;21040;0;7;6000;K;20191231
AAA;4184;1;V;19000101;99990101;T&C;10710;0;12;10000;V;20201231
AAA;4185;1;T;20040101;99990101;ECON;10830;0;11;9000;K;20191231
AAA;4185;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;41855;1;V;20170101;99990101;ECON;10720;0;11;10000;L;20171231
AAA;41855;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20181231
AAA;4186;1;T;20040101;99990101;DIV;51910;0;7;8000;K;20191231
AAA;4186;1;V;19000101;99990101;G&M;10620;0;13;2000;V;20201231
AAA;418690;1;V;20170101;99990101;ECON;100230;0;7;10000;V;20171231
AAA;418690;1;V;19000101;99990101;ECON;100230;0;7;10000;V;20181231
AAA;4187;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;4187;1;T;19000101;99990101;RECH;10720;0;11;10000;K;20201231
AAA;418701;1;T;20140101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;4188;1;V;20040101;99990101;NATU;10710;0;12;10000;V;20191231
AAA;4188;1;V;19000101;99990101;DIV;30640;0;8;6000;V;20201231
AAA;4189;1;T;20040101;99990101;RECH;11010;0;10;10000;K;20191231
AAA;4189;1;T;19000101;99990101;NATU;21040;0;7;4000;K;20201231
AAA;418904;1;V;20140101;99990101;G&M;100220;0;9;9000;V;20171231
AAA;418904;1;V;19000101;99990101;G&M;100220;0;9;9000;V;20181231
AAA;419;1;T;20040101;99990101;NATU;10520;1;99;2000;K;20191231
AAA;419;1;V;19000101;99990101;DIV;30830;0;6;6000;V;20201231
AAA;4190;1;V;20040101;99990101;DIV;10940;0;10;2000;V;20191231
AAA;4190;1;V;19000101;99990101;G&M;21040;0;7;10000;V;20201231
AAA;419034;1;V;20100101;99990101;G&M;10710;0;12;10000;V;20171231
AAA;419034;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20181231
AAA;4191;1;T;20040101;99990101;ECON;10940;0;10;8000;K;20191231
AAA;4191;1;V;19000101;99990101;G&M;10920;0;11;6300;V;20201231
AAA;4192;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4192;1;T;19000101;99990101;ECON;10840;0;10;10000;K;20201231
AAA;419208;1;V;20160101;99990101;NATU;40230;0;10;7980;V;20171231
AAA;4193;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4193;1;V;19000101;99990101;G&M;30830;0;6;8000;V;20201231
AAA;41932;1;T;20170101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;4194;1;V;20040101;99990101;ECON;40220;0;11;10000;V;20191231
AAA;4194;1;V;19000101;99990101;DIV;60430;0;10;9040;V;20201231
AAA;419435;1;T;20170101;99990101;ECON;990500;0;99;2000;K;20171231
AAA;419469;1;V;20170101;99990101;G&M;10720;0;11;10000;V;20171231
AAA;419469;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20181231
AAA;4195;1;V;20040101;99990101;NATU;10930;0;11;10000;V;20191231
AAA;4195;1;V;19000101;99990101;DIV;80720;0;7;9000;V;20201231
AAA;419576;1;V;20100101;99990101;ECON;90340;0;9;8000;V;20171231
AAA;419576;1;V;19000101;99990101;ECON;90340;0;9;8000;V;20181231
AAA;4196;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4196;1;T;19000101;99990101;RECH;10940;0;10;8000;K;20201231
AAA;4197;1;V;20040101;99990101;NATU;70620;0;16;10000;V;20191231
AAA;4197;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20201231
AAA;4198;1;V;20040101;99990101;RECH;30110;0;10;10000;V;20191231
AAA;4198;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;4199;1;V;20040101;99990101;G&M;10920;0;12;10000;V;20191231
AAA;4199;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20201231
AAA;419919;1;T;19000101;99990101;NATU;10940;0;11;6000;K;20181231
AAA;42;1;V;20040101;99990101;G&M;10930;0;11;3000;V;20191231
AAA;42;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;420;1;T;20040101;99990101;RECH;10930;0;11;10000;L;20191231
AAA;420;1;T;19000101;99990101;G&M;30210;0;7;8000;K;20201231
AAA;4200;1;T;20040101;99990101;G&M;71110;0;10;8000;L;20191231
AAA;4200;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;42006;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;42006;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20181231
AAA;4201;1;T;20040101;99990101;G&M;11010;0;10;10000;L;20191231
AAA;4201;1;V;19000101;99990101;NATU;10720;0;12;10000;V;20201231
AAA;4202;1;V;20040101;99990101;DIV;50130;0;7;4000;V;20191231
AAA;4202;1;T;19000101;99990101;G&M;10940;0;10;5000;K;20201231
AAA;4203;1;V;20040101;99990101;DIV;22120;0;12;9000;V;20191231
AAA;4203;1;T;19000101;99990101;DIV;60210;0;18;2000;K;20201231
AAA;420348;1;T;20150101;99990101;NATU;10840;0;10;2000;K;20171231
AAA;420348;1;T;19000101;99990101;NATU;10840;0;10;10000;L;20181231
AAA;420355;1;T;20150101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;420355;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20181231
AAA;420365;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;420365;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;4204;1;V;20040101;99990101;T&C;10940;0;11;3000;V;20191231
AAA;4204;1;V;19000101;99990101;ECON;990900;0;7;10000;V;20201231
AAA;4205;1;V;20040101;99990101;ECON;10520;1;17;10000;V;20191231
AAA;4205;1;V;19000101;99990101;ECON;10710;0;12;10000;V;20201231
AAA;4206;1;T;20040101;99990101;ECON;10840;0;10;10000;K;20191231
AAA;4206;1;V;19000101;99990101;ECON;100230;0;7;10000;V;20201231
AAA;4207;1;V;20040101;99990101;DIV;22020;0;13;10000;V;20191231
AAA;4207;1;T;19000101;99990101;G&M;10840;0;10;10000;K;20201231
AAA;4208;1;V;20040101;99990101;ECON;10520;1;16;2000;V;20191231
AAA;4208;1;V;19000101;99990101;DIV;50110;0;9;10000;V;20201231
AAA;4209;1;V;20040101;99990101;NATU;10830;0;12;9000;V;20191231
AAA;4209;1;V;19000101;99990101;DIV;60830;0;8;10000;V;20201231
AAA;421;1;V;20040101;99990101;DIV;70330;0;11;10000;V;20191231
AAA;421;1;T;19000101;99990101;G&M;10830;0;11;10000;K;20201231
AAA;4210;1;V;20040101;99990101;DIV;70130;0;11;10000;V;20191231
AAA;4210;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;4211;1;V;20170101;99990101;G&M;100120;0;9;7000;V;20191231
AAA;4211;1;V;19000101;99990101;G&M;10920;0;10;6000;V;20201231
AAA;4212;1;V;20040101;99990101;RECH;10930;0;11;10000;V;20191231
AAA;4212;1;V;19000101;99990101;G&M;10920;0;11;4000;V;20201231
AAA;4213;1;V;20040101;99990101;G&M;90120;0;11;9000;V;20191231
AAA;4213;1;T;19000101;99990101;ECON;10940;0;10;7000;K;20201231
AAA;421368;1;T;20170101;99990101;DIV;100720;0;10;5000;K;20171231
AAA;421368;1;T;19000101;99990101;DIV;100720;0;10;5000;K;20181231
AAA;4214;1;V;20040101;99990101;ECON;10820;0;12;10000;V;20191231
AAA;4214;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20201231
AAA;421431;1;V;19990101;99990101;DIV;70120;0;12;10000;V;20171231
AAA;421431;1;V;19000101;99990101;DIV;70120;0;12;10000;V;20181231
AAA;4215;1;V;20040101;99990101;G&M;100210;0;9;7000;V;20191231
AAA;4215;1;T;19000101;99990101;ECON;10840;0;10;10000;K;20201231
AAA;4216;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;4216;1;T;19000101;99990101;DIV;990900;0;9;8000;K;20201231
AAA;4216;2;T;19000101;99990101;DIV;71120;0;9;2000;K;20201231
AAA;421671;1;V;20160101;99990101;ECON;10720;0;11;10000;L;20171231
AAA;421671;1;T;19000101;99990101;ECON;10720;0;11;10000;L;20181231
AAA;4217;1;V;20040101;99990101;DIV;70710;0;16;10000;V;20191231
AAA;4217;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;421729;1;T;20150101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;421729;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;4218;1;V;20040101;99990101;ECON;20410;0;7;6000;V;20191231
AAA;4218;1;V;19000101;99990101;DIV;40230;0;11;10000;V;20201231
AAA;4219;1;V;20040101;99990101;NATU;30720;0;9;5000;V;20191231
AAA;4219;2;V;20040101;99990101;DIV;70930;0;8;3500;V;20191231
AAA;4219;1;V;19000101;99990101;RECH;10810;0;14;10000;V;20201231
AAA;422;1;V;20040101;99990101;DIV;30120;0;9;9000;V;20191231
AAA;422;1;V;19000101;99990101;RECH;100910;0;10;10000;V;20201231
AAA;4220;1;V;20040101;99990101;G&M;90230;0;7;5030;V;20191231
AAA;4220;1;T;19000101;99990101;G&M;11010;0;10;6000;K;20201231
AAA;422065;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;422065;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;4221;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;4221;1;T;19000101;99990101;RECH;10720;0;11;10000;L;20201231
